Time,PersonDistance,PersonOffset,V,Omega,TargetRight,TargetLeft
1734401436,1.2700001001358032,-11.0,1350.000500679016,865.1416639907155,2215.1421646697318,484.8588366883006
1734401436,1.2760000228881836,-12.0,1380.000114440918,939.4388546042812,2319.438969045199,440.56125983663674
1734401436,1.2780001163482666,-10.0,1380.000114440918,940.4388546042812,2320.438969045199,439.56125983663674
1734401436,1.3000000715255737,-8.0,1380.000114440918,940.4388546042812,2320.438969045199,439.56125983663674
1734401436,1.3290001153945923,-8.0,1500.0003576278687,615.3845815263575,2115.3849391542262,884.6157761015112
1734401436,1.3290001153945923,-4.0,1645.0005769729614,304.97815294864466,1949.9787299216061,1340.0224240243167
1734401436,1.312000036239624,-5.0,1560.0001811981201,380.09755044906103,1940.0977316471813,1179.902630749059
1734401437,1.3590000867843628,-2.0,1795.000433921814,150.16702518631604,1945.16745910813,1644.8334087354979
1734401437,1.4000000953674316,8.0,2000.0004768371582,-561.4285325030918,1438.5719443340663,2561.42900934025
1734401437,1.4500000476837158,15.0,2000.0004768371582,-571.4285325030918,1428.5719443340663,2571.42900934025
1734401437,1.4790000915527344,18.0,2250.000238418579,-1027.4827246013929,1222.5175138171862,3277.482963019972
1734401437,1.4900001287460327,18.0,2395.000457763672,-1214.0384642169038,1180.961993546768,3609.0389219805757
1734401437,1.5200001001358032,17.0,2450.0006437301636,-1208.0535868912036,1241.94705683896,3658.0542306213674
1734401437,1.5510001182556152,7.0,2755.000591278076,-462.32169350656056,2292.6788977715155,3217.322284784637
1734401437,1.5840001106262207,-2.0,2755.000591278076,-451.32169350656056,2303.6788977715155,3206.322284784637
1734401437,1.6670000553131104,-16.0,2755.000591278076,-451.32169350656056,2303.6788977715155,3206.322284784637
1734401437,1.7140001058578491,-24.0,2755.000591278076,-451.32169350656056,2303.6788977715155,3206.322284784637
1734401438,1.7390000820159912,-17.0,3570.0005292892456,1400.2332857493093,4970.233815038555,2169.7672435399363
1734401438,1.7690000534057617,-13.0,3695.000410079956,984.5732718938235,4679.5736819737795,2710.4271381861327
1734401438,1.7540000677108765,-6.0,3845.0002670288086,738.8784402223048,4583.878707251113,3106.121826806504
1734401438,1.790000081062317,13.0,3770.0003385543823,349.07524335107496,4119.0755819054575,3420.925095203307
1734401438,1.8230000734329224,40.0,3950.0004053115845,-707.2569503507983,3242.743454960786,4657.257355662383
1734401438,1.8340001106262207,52.0,3950.0004053115845,-707.2569503507983,3242.743454960786,4657.257355662383
1734401438,1.8680000305175781,57.0,4170.0005531311035,-2835.3324352987397,1334.6681178323638,7005.332988429844
1734401438,1.880000114440918,52.0,4170.0005531311035,-2835.3324352987397,1334.6681178323638,7005.332988429844
1734401438,1.880000114440918,43.0,4400.00057220459,-2287.233903322794,2112.766668881796,6687.234475527384
1734401438,1.9280000925064087,27.0,4400.00057220459,-2287.233903322794,2112.766668881796,6687.234475527384
1734401439,1.9850001335144043,10.0,4925.0006675720215,-536.7783036465189,4388.222363925503,5461.77897121854
1734401439,2.059000015258789,-1.0,5295.000076293945,37.56726530302202,5332.567341596968,5257.432810990923
1734401439,2.1100001335144043,-14.0,5295.000076293945,48.56726530302202,5343.567341596968,5246.432810990923
1734401439,2.125,-15.0,5550.0006675720215,650.5070670200233,6200.5077345920445,4899.4936005519985
1734401439,2.125,-7.0,5625.0,704.8823529411765,6329.882352941177,4920.117647058823
1734401439,2.1630001068115234,5.0,5625.0,337.4117647058824,5962.411764705882,5287.588235294118
1734401439,2.125,13.0,5815.000534057617,-219.1604139202053,5595.840120137412,6034.160947977823
1734401439,2.1550002098083496,21.0,5625.0,-603.7647058823529,5021.235294117647,6228.764705882353
1734401439,2.1550002098083496,22.0,5775.001049041748,-966.4778633626022,4808.523185679146,6741.47891240435
1734401439,2.259999990463257,20.0,6299.999952316284,-885.9557559467238,5414.04419636956,7185.955708263008
1734401440,2.3030002117156982,25.0,6299.999952316284,-884.9557559467238,5415.04419636956,7184.955708263008
1734401440,2.2940001487731934,27.0,6515.001058578491,-1080.5404994242444,5434.460559154247,7595.541558002736
1734401440,2.2770001888275146,34.0,6385.000944137573,-1484.1926737128408,4900.808270424733,7869.193617850414
1734401440,2.2770001888275146,38.0,6385.000944137573,-1664.8624000319985,4720.1385441055745,8049.863344169572
1734401440,2.3030002117156982,33.0,6385.000944137573,-1664.8624000319985,4720.1385441055745,8049.863344169572
1734401440,2.312000036239624,27.0,6385.000944137573,-1664.8624000319985,4720.1385441055745,8049.863344169572
1734401440,2.3480000495910645,18.0,6560.00018119812,-1167.820050899066,5392.180130299054,7727.820232097186
1734401440,2.3940000534057617,6.0,6740.000247955322,-775.6098645583479,5964.390383396974,7515.61011251367
1734401440,2.4130001068115234,4.0,7065.000534057617,-179.76874525237787,6885.231788805239,7244.769279309995
1734401440,2.433000087738037,-1.0,7165.000438690186,36.10151927407866,7201.101957964264,7128.898919416107
1734401441,2.453000068664551,-8.0,7165.000438690186,41.10151927407866,7206.101957964264,7123.898919416107
1734401441,2.4730000495910645,-9.0,7165.000438690186,41.10151927407866,7206.101957964264,7123.898919416107
1734401441,2.433000087738037,-6.0,7165.000438690186,249.60911564447196,7414.609554334657,6915.391323045714
1734401441,2.4630000591278076,1.0,7165.000438690186,246.60911564447196,7411.609554334657,6918.391323045714
1734401441,2.493000030517578,8.0,7165.000438690186,246.60911564447196,7411.609554334657,6918.391323045714
1734401441,2.5900001525878906,15.0,7950.000762939453,-579.1505450303629,7370.85021790909,8529.151307969816
