Time,PersonDistance,PersonOffset,V,Omega,TargetRight,TargetLeft
1733806860,1.037000060081482,37.0,1110.001802444458,-3567.9843641564244,-2457.9825617119664,4677.986166600882
1733806860,1.0460000038146973,38.0,1380.000114440918,-3632.887176043628,-2252.88706160271,5012.887290484547
1733806860,1.0420000553131104,38.0,1380.000114440918,-3632.887176043628,-2252.88706160271,5012.887290484547
1733806860,1.0420000553131104,26.0,1260.0016593933105,-3646.832819848689,-2386.8311604553783,4906.834479241999
1733806860,1.0720000267028809,-9.0,2160.000801086426,839.5522178932249,2999.553018979651,1320.4485831932009
1733806860,1.0509999990463257,-37.0,2160.000801086426,839.5522178932249,2999.553018979651,1320.4485831932009
1733806860,1.0350000858306885,-45.0,1050.0025749206543,4347.8257263991545,5397.828301319809,-3297.8231514785
1733806860,1.0660001039505005,-32.0,1980.0031185150146,3001.875879881332,4981.878998396347,-1021.8727613663173
1733806860,1.0460000038146973,-14.0,1380.000114440918,1338.4321174897577,2718.4322319306757,41.56799695116024
1733806861,1.0460000038146973,6.0,1380.000114440918,-573.6137646384676,806.3863498024504,1953.6138790793857
1733806861,1.0230000019073486,39.0,690.000057220459,-3812.3167084345873,-3122.3166512141283,4502.316765655047
1733806861,1.0110000371932983,55.0,330.0011157989502,-5440.158059013431,-5110.156943214481,5770.159174812381
1733806861,1.0390000343322754,36.0,330.0011157989502,-5440.158059013431,-5110.156943214481,5770.159174812381
1733806861,1.0910000801086426,-3.0,330.0011157989502,-5440.158059013431,-5110.156943214481,5770.159174812381
1733806861,1.1600000858306885,-60.0,4800.002574920654,5172.413410386376,9972.41598530703,-372.4108354657219
1733806861,1.1630001068115234,-107.0,4800.002574920654,5172.413410386376,9972.41598530703,-372.4108354657219
1733806861,1.1920000314712524,-110.0,5760.000944137573,8000.0,13760.000944137573,-2239.9990558624268
1733806861,1.2000000476837158,-59.0,6000.001430511475,4916.666471295895,10916.66790180737,1083.33495921558
1733806861,1.284000039100647,-7.0,8520.00117301941,545.1713229621873,9065.172495981597,7974.829850057222
1733806862,1.309000015258789,26.0,9270.000457763672,-1986.2490219192093,7283.751435844462,11256.249479682881
1733806862,1.312000036239624,37.0,9360.00108718872,-2820.1218733230517,6539.879213865669,12180.122960511773
1733806862,1.252000093460083,45.0,7560.00280380249,-3594.2489329722016,3965.7538708302886,11154.251736774691
1733806862,1.284000039100647,34.0,8520.00117301941,-2647.97499724491,5872.026175774499,11167.976170264319
1733806862,1.284000039100647,12.0,8520.00117301941,-934.5794107923211,7585.421762227088,9454.58058381173
1733806862,1.284000039100647,3.0,8520.00117301941,-233.64485269808029,8286.356320321329,8753.64602571749
1733806862,1.2340000867843628,-13.0,7020.002603530884,1053.4845288282143,8073.487132359098,5966.51807470267
1733806862,1.2780001163482666,-2.0,8340.003490447998,156.49450844455023,8496.497998892548,8183.508982003448
1733806862,1.3380000591278076,16.0,8340.003490447998,156.49450844455023,8496.497998892548,8183.508982003448
1733806862,1.3260000944137573,18.0,9780.00283241272,-1357.4659666942214,8422.536865718499,11137.46879910694
1733806863,1.3230000734329224,24.0,9690.00220298767,-1814.058856227027,7875.943346760644,11504.061059214699
1733806863,1.3260000944137573,41.0,9780.00283241272,-3092.0058130257266,6687.997019386993,12872.008645438447
1733806863,1.3320000171661377,25.0,9960.00051498413,-1876.8768526886438,8083.1236622954875,11836.877367672774
1733806863,1.3350000381469727,7.0,10000.0,-524.3445543055001,9475.6554456945,10524.3445543055
1733806863,1.3590000867843628,-23.0,10000.0,1692.4207896426344,11692.420789642634,8307.579210357366
1733806863,1.4260001182556152,-29.0,10000.0,2033.6604204125076,12033.660420412507,7966.339579587492
1733806863,1.4230000972747803,-23.0,10000.0,1616.3034734887103,11616.30347348871,8383.69652651129
1733806863,1.4100000858306885,-8.0,10000.0,567.3758519870496,10567.37585198705,9432.62414801295
1733806863,1.4470000267028809,21.0,10000.0,-1451.2784804745568,8548.721519525443,11451.278480474557
